Event Name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Bradford - City Centre,daily,24/05/2021,77791.88,77791.88,60580.03926,60580.03926,17211.84074,17211.84074,
,Bradford - City Centre,daily,25/05/2021,80527.51,80527.51,62710.3975,62710.3975,17817.1125,17817.1125,
,Bradford - City Centre,daily,26/05/2021,67608.25,67608.25,52649.58809,52649.58809,14958.66191,14958.66191,
,Bradford - City Centre,daily,27/05/2021,80675,80675,62825.2546,62825.2546,17849.7454,17849.7454,
,Bradford - City Centre,daily,28/05/2021,66782.08,66782.08,52006.21232,52006.21232,14775.86768,14775.86768,
,Bradford - City Centre,daily,29/05/2021,72183.26,72183.26,57138.2574,57138.2574,15045.0026,15045.0026,
,Bradford - City Centre,daily,30/05/2021,52881.71,52881.71,41859.68821,41859.68821,11022.02179,11022.02179,
,Bradford - City Centre,daily,31/05/2021,73787.54,73787.54,57461.67942,57461.67942,16325.86058,16325.86058,
,Bradford - City Centre,daily,31/05/2021,62563.59,62563.59,48721.08423,48721.08423,13842.50577,13842.50577,
,Bradford - City Centre,daily,01/06/2021,79372.95,79372.95,61811.28965,61811.28965,17561.66035,17561.66035,
,Bradford - City Centre,daily,01/06/2021,57140.88,57140.88,44498.17582,44498.17582,12642.70418,12642.70418,
,Bradford - City Centre,daily,02/06/2021,59954.12,59954.12,46688.97246,46688.97246,13265.14754,13265.14754,
,Bradford - City Centre,daily,03/06/2021,63448.96,63448.96,50224.42888,50224.42888,13224.53112,13224.53112,
,Bradford - City Centre,daily,04/06/2021,61901.39,61901.39,48999.41559,48999.41559,12901.97441,12901.97441,
,Bradford - City Centre,daily,05/06/2021,41204.47,41204.47,32087.77587,32087.77587,9116.694127,9116.694127,
,Bradford - City Centre,daily,06/06/2021,81523.47,81523.47,63485.99639,63485.99639,18037.47361,18037.47361,
,Bradford - City Centre,daily,07/06/2021,68492.66,68492.66,53338.31798,53338.31798,15154.34202,15154.34202,
,Bradford - City Centre,daily,07/06/2021,77677.1,77677.1,60490.6549,60490.6549,17186.4451,17186.4451,
,Bradford - City Centre,daily,08/06/2021,64902.93,64902.93,50542.83361,50542.83361,14360.09639,14360.09639,
,Bradford - City Centre,daily,09/06/2021,88811.94,88811.94,70301.05717,70301.05717,18510.88283,18510.88283,
,Bradford - City Centre,daily,10/06/2021,33464.37,33464.37,26489.46289,26489.46289,6974.907114,6974.907114,
,Bradford - City Centre,daily,11/06/2021,57121.91,57121.91,44483.40303,44483.40303,12638.50697,12638.50697,
,Bradford - City Centre,daily,12/06/2021,88141.63,88141.63,68639.85554,68639.85554,19501.77446,19501.77446,
,Bradford - City Centre,daily,13/06/2021,58244.42,58244.42,45357.5521,45357.5521,12886.8679,12886.8679,
,Bradford - City Centre,daily,14/06/2021,74109.35,74109.35,57712.28735,57712.28735,16397.06265,16397.06265,
,Bradford - City Centre,daily,14/06/2021,58463.99,58463.99,45528.54115,45528.54115,12935.44885,12935.44885,
,Bradford - City Centre,daily,15/06/2021,62369.76,62369.76,49370.16423,49370.16423,12999.59577,12999.59577,
,Bradford - City Centre,daily,16/06/2021,43480.69,43480.69,34418.10272,34418.10272,9062.587283,9062.587283,
,Bradford - City Centre,daily,17/06/2021,64825.96,64825.96,50482.89361,50482.89361,14343.06639,14343.06639,
,Bradford - City Centre,daily,18/06/2021,86759.38,86759.38,67563.43524,67563.43524,19195.94476,19195.94476,
,Bradford - City Centre,daily,19/06/2021,72842.52,72842.52,56725.7498,56725.7498,16116.7702,16116.7702,
,Bradford - City Centre,daily,20/06/2021,66894.48,66894.48,52093.74326,52093.74326,14800.73674,14800.73674,
,Bradford - City Centre,daily,21/06/2021,102141.75,102141.75,79542.37929,79542.37929,22599.37071,22599.37071,
,Bradford - City Centre,daily,21/06/2021,59771.7,59771.7,47313.61232,47313.61232,12458.08768,12458.08768,
,Bradford - City Centre,daily,22/06/2021,63418,63418,50199.92181,50199.92181,13218.07819,13218.07819,
,Bradford - City Centre,daily,23/06/2021,62802.34,62802.34,48907.00961,48907.00961,13895.33039,13895.33039,
,Bradford - City Centre,daily,24/06/2021,85981.17,85981.17,66957.40807,66957.40807,19023.76193,19023.76193,
,Bradford - City Centre,daily,25/06/2021,76425.32,76425.32,59515.83746,59515.83746,16909.48254,16909.48254,
,Bradford - City Centre,daily,26/06/2021,82040.06,82040.06,63888.28828,63888.28828,18151.77172,18151.77172,
,Bradford - City Centre,daily,27/06/2021,94008.97,94008.97,73209.01736,73209.01736,20799.95264,20799.95264,
,Bradford - City Centre,daily,28/06/2021,77341.22,77341.22,61221.15482,61221.15482,16120.06518,16120.06518,
,Bradford - City Centre,daily,28/06/2021,54162.6,54162.6,42873.60505,42873.60505,11288.99495,11288.99495,
,Bradford - City Centre,daily,29/06/2021,58854.08,58854.08,45832.32179,45832.32179,13021.75821,13021.75821,
,Bradford - City Centre,daily,30/06/2021,86255.45,86255.45,67171.00226,67171.00226,19084.44774,19084.44774,
,Bradford - City Centre,daily,01/07/2021,49185.4,49185.4,38302.88538,38302.88538,10882.51462,10882.51462,
,Bradford - City Centre,daily,01/07/2021,104882.61,104882.61,81676.81037,81676.81037,23205.79963,23205.79963,
,Bradford - City Centre,daily,02/07/2021,111281.26,111281.26,86659.7272,86659.7272,24621.5328,24621.5328,
,Bradford - City Centre,daily,03/07/2021,78352.24,78352.24,62021.45008,62021.45008,16330.78992,16330.78992,
,Bradford - City Centre,daily,04/07/2021,39935.91,39935.91,31612.15364,31612.15364,8323.756364,8323.756364,
,Bradford - City Centre,daily,05/07/2021,54552.57,54552.57,42482.54229,42482.54229,12070.02771,12070.02771,
,Bradford - City Centre,daily,05/07/2021,60123.42,60123.42,46820.814,46820.814,13302.606,13302.606,
,Bradford - City Centre,daily,06/07/2021,60924,60924,47444.26169,47444.26169,13479.73831,13479.73831,
,Bradford - City Centre,daily,07/07/2021,61867.14,61867.14,48178.72726,48178.72726,13688.41274,13688.41274,
,Bradford - City Centre,daily,08/07/2021,67829.67,67829.67,52822.01782,52822.01782,15007.65218,15007.65218,
,Bradford - City Centre,daily,09/07/2021,111350.72,111350.72,88142.12743,88142.12743,23208.59257,23208.59257,
,Bradford - City Centre,daily,10/07/2021,67333.5,67333.5,53299.32251,53299.32251,14034.17749,14034.17749,
,Bradford - City Centre,daily,11/07/2021,73958.46,73958.46,57594.78252,57594.78252,16363.67748,16363.67748,
,Bradford - City Centre,daily,12/07/2021,79341.63,79341.63,61786.89935,61786.89935,17554.73065,17554.73065,
,Bradford - City Centre,daily,12/07/2021,100768.21,100768.21,78472.74186,78472.74186,22295.46814,22295.46814,
,Bradford - City Centre,daily,13/07/2021,58942.98,58942.98,45901.55222,45901.55222,13041.42778,13041.42778,
,Bradford - City Centre,daily,14/07/2021,87497.85,87497.85,68138.51507,68138.51507,19359.33493,19359.33493,
,Bradford - City Centre,daily,15/07/2021,84730.55,84730.55,67070.34256,67070.34256,17660.20744,17660.20744,
,Bradford - City Centre,daily,16/07/2021,44271.58,44271.58,35044.1492,35044.1492,9227.430795,9227.430795,
,Bradford - City Centre,daily,17/07/2021,70475.04,70475.04,54882.08653,54882.08653,15592.95347,15592.95347,
,Bradford - City Centre,daily,18/07/2021,71944.34,71944.34,56026.29659,56026.29659,15918.04341,15918.04341,
,Bradford - City Centre,daily,19/07/2021,61100.47,61100.47,47581.68682,47581.68682,13518.78318,13518.78318,
,Bradford - City Centre,daily,19/07/2021,78215.66,78215.66,60910.05582,60910.05582,17305.60418,17305.60418,
,Bradford - City Centre,daily,20/07/2021,75086.89,75086.89,58473.54176,58473.54176,16613.34824,16613.34824,
,Bradford - City Centre,daily,21/07/2021,13698.31,13698.31,10843.20052,10843.20052,2855.109475,2855.109475,
,Bradford - City Centre,daily,22/07/2021,40921.35,40921.35,32392.20048,32392.20048,8529.149517,8529.149517,
,Bradford - City Centre,daily,23/07/2021,79085.03,79085.03,61587.07338,61587.07338,17497.95662,17497.95662,
,Bradford - City Centre,daily,24/07/2021,32198.25,32198.25,25074.22689,25074.22689,7124.023114,7124.023114,
,Bradford - City Centre,daily,25/07/2021,45857.02,45857.02,35710.92602,35710.92602,10146.09398,10146.09398,
,Bradford - City Centre,daily,26/07/2021,49930.12,49930.12,38882.83237,38882.83237,11047.28763,11047.28763,
,Bradford - City Centre,daily,26/07/2021,61421.84,61421.84,47831.95211,47831.95211,13589.88789,13589.88789,
,Bradford - City Centre,daily,27/07/2021,41549.87,41549.87,32889.7194,32889.7194,8660.150597,8660.150597,
,Bradford - City Centre,daily,28/07/2021,48912.51,48912.51,38717.78008,38717.78008,10194.72992,10194.72992,
,Bradford - City Centre,daily,29/07/2021,35580.94,35580.94,27708.47988,27708.47988,7872.460117,7872.460117,
,Bradford - City Centre,daily,30/07/2021,67955.42,67955.42,52919.945,52919.945,15035.475,15035.475,
,Bradford - City Centre,daily,31/07/2021,70408.44,70408.44,54830.22212,54830.22212,15578.21788,15578.21788,
,Bradford - City Centre,daily,01/08/2021,76080.99,76080.99,59247.69219,59247.69219,16833.29781,16833.29781,
,Bradford - City Centre,daily,01/08/2021,75392.76,75392.76,58711.7365,58711.7365,16681.0235,16681.0235,
,Bradford - City Centre,daily,02/08/2021,66110.69,66110.69,52331.38019,52331.38019,13779.30981,13779.30981,
,Bradford - City Centre,daily,02/08/2021,24155.8,24155.8,19121.05824,19121.05824,5034.741765,5034.741765,
,Bradford - City Centre,daily,03/08/2021,54682.74,54682.74,42583.91153,42583.91153,12098.82847,12098.82847,
,Bradford - City Centre,daily,04/08/2021,60997.82,60997.82,47501.74864,47501.74864,13496.07136,13496.07136,
,Bradford - City Centre,daily,05/08/2021,48697.67,48697.67,37923.06807,37923.06807,10774.60193,10774.60193,
,Bradford - City Centre,daily,06/08/2021,63285.23,63285.23,49283.05779,49283.05779,14002.17221,14002.17221,
,Bradford - City Centre,daily,07/08/2021,50294.67,50294.67,39166.72387,39166.72387,11127.94613,11127.94613,
,Bradford - City Centre,daily,08/08/2021,86419.06,86419.06,68406.92003,68406.92003,18012.13997,18012.13997,
,Bradford - City Centre,daily,09/08/2021,45321,45321,35874.84084,35874.84084,9446.159163,9446.159163,
,Bradford - City Centre,daily,09/08/2021,57919.73,57919.73,45104.70138,45104.70138,12815.02862,12815.02862,
,Bradford - City Centre,daily,10/08/2021,60778.31,60778.31,47330.80632,47330.80632,13447.50368,13447.50368,
,Bradford - City Centre,daily,11/08/2021,48621.35,48621.35,37863.63425,37863.63425,10757.71575,10757.71575,
,Bradford - City Centre,daily,12/08/2021,63774.58,63774.58,49664.13667,49664.13667,14110.44333,14110.44333,
,Bradford - City Centre,daily,13/08/2021,74638.38,74638.38,58124.26683,58124.26683,16514.11317,16514.11317,
,Bradford - City Centre,daily,14/08/2021,62785.09,62785.09,49698.92789,49698.92789,13086.16211,13086.16211,
,Bradford - City Centre,daily,15/08/2021,33545.94,33545.94,26554.03143,26554.03143,6991.908575,6991.908575,
,Bradford - City Centre,daily,16/08/2021,69029.07,69029.07,53756.0446,53756.0446,15273.0254,15273.0254,
,Bradford - City Centre,daily,16/08/2021,70979.37,70979.37,55274.83101,55274.83101,15704.53899,15704.53899,
,Bradford - City Centre,daily,17/08/2021,60985.43,60985.43,47492.09999,47492.09999,13493.33001,13493.33001,
,Bradford - City Centre,daily,18/08/2021,58519.87,58519.87,45572.05742,45572.05742,12947.81258,12947.81258,
,Bradford - City Centre,daily,19/08/2021,72625.85,72625.85,56557.01911,56557.01911,16068.83089,16068.83089,
,Bradford - City Centre,daily,20/08/2021,90159.51,90159.51,71367.75603,71367.75603,18791.75397,18791.75397,
,Bradford - City Centre,daily,21/08/2021,81641.95,81641.95,64625.49286,64625.49286,17016.45714,17016.45714,
,Bradford - City Centre,daily,22/08/2021,73646.72,73646.72,57352.01654,57352.01654,16294.70346,16294.70346,
,Bradford - City Centre,daily,23/08/2021,79945.67,79945.67,62257.2925,62257.2925,17688.3775,17688.3775,
,Bradford - City Centre,daily,23/08/2021,149327.88,149327.88,116288.3431,116288.3431,33039.53689,33039.53689,
,Bradford - City Centre,daily,24/08/2021,147878.03,147878.03,115159.2796,115159.2796,32718.75036,32718.75036,
,Bradford - City Centre,daily,25/08/2021,178043.06,178043.06,138650.1466,138650.1466,39392.91343,39392.91343,
,Bradford - City Centre,daily,26/08/2021,143630.24,143630.24,113693.6961,113693.6961,29936.54393,29936.54393,
,Bradford - City Centre,daily,27/08/2021,110905.52,110905.52,87789.71951,87789.71951,23115.80049,23115.80049,
,Bradford - City Centre,daily,28/08/2021,140664.39,140664.39,109541.6934,109541.6934,31122.6966,31122.6966,
,Bradford - City Centre,daily,29/08/2021,109640.2,109640.2,85381.7599,85381.7599,24258.4401,24258.4401,
,Bradford - City Centre,daily,30/08/2021,128880.5,128880.5,100365.0477,100365.0477,28515.45227,28515.45227,
,Bradford - City Centre,daily,30/08/2021,75983.42,75983.42,59171.71004,59171.71004,16811.70996,16811.70996,
,Bradford - City Centre,daily,31/08/2021,108055.85,108055.85,84147.95522,84147.95522,23907.89478,23907.89478,
,Bradford - City Centre,daily,01/09/2021,111628.82,111628.82,88362.26364,88362.26364,23266.55636,23266.55636,
,Bradford - City Centre,daily,01/09/2021,49912.91,49912.91,39509.66885,39509.66885,10403.24115,10403.24115,
,Bradford - City Centre,daily,02/09/2021,131983.61,131983.61,102781.5792,102781.5792,29202.0308,29202.0308,
,Bradford - City Centre,daily,03/09/2021,105126.86,105126.86,81867.01884,81867.01884,23259.84116,23259.84116,
,Bradford - City Centre,daily,04/09/2021,133711.52,133711.52,104127.1805,104127.1805,29584.33949,29584.33949,
,Bradford - City Centre,daily,05/09/2021,85564.02,85564.02,66632.55459,66632.55459,18931.46541,18931.46541,
,Bradford - City Centre,daily,06/09/2021,141421.76,141421.76,110131.4915,110131.4915,31290.26848,31290.26848,
,Bradford - City Centre,daily,06/09/2021,74344.35,74344.35,58848.91603,58848.91603,15495.43397,15495.43397,
,Bradford - City Centre,daily,07/09/2021,56751.31,56751.31,44922.75575,44922.75575,11828.55425,11828.55425,
,Bradford - City Centre,daily,08/09/2021,90948.94,90948.94,70826.03423,70826.03423,20122.90577,20122.90577,
,Bradford - City Centre,daily,09/09/2021,54804.19,54804.19,42678.49012,42678.49012,12125.69988,12125.69988,
,Bradford - City Centre,daily,10/09/2021,48384.01,48384.01,37678.8069,37678.8069,10705.2031,10705.2031,
,Bradford - City Centre,daily,11/09/2021,58021.19,58021.19,45183.71285,45183.71285,12837.47715,12837.47715,
,Bradford - City Centre,daily,12/09/2021,66219.12,66219.12,51567.81002,51567.81002,14651.30998,14651.30998,
,Bradford - City Centre,daily,13/09/2021,130435.24,130435.24,103248.9017,103248.9017,27186.33829,27186.33829,
,Bradford - City Centre,daily,13/09/2021,51237.62,51237.62,40558.27238,40558.27238,10679.34762,10679.34762,
,Bradford - City Centre,daily,14/09/2021,88204.23,88204.23,68688.60498,68688.60498,19515.62502,19515.62502,
,Bradford - City Centre,daily,15/09/2021,98692.03,98692.03,76855.92702,76855.92702,21836.10298,21836.10298,
,Bradford - City Centre,daily,16/09/2021,72408.45,72408.45,56387.71995,56387.71995,16020.73005,16020.73005,
,Bradford - City Centre,daily,17/09/2021,87146.06,87146.06,67864.56036,67864.56036,19281.49964,19281.49964,
,Bradford - City Centre,daily,18/09/2021,77272.81,77272.81,60175.81608,60175.81608,17096.99392,17096.99392,
,Bradford - City Centre,daily,19/09/2021,86098.56,86098.56,68153.22116,68153.22116,17945.33884,17945.33884,
,Bradford - City Centre,daily,20/09/2021,58448.43,58448.43,46266.14866,46266.14866,12182.28134,12182.28134,
,Bradford - City Centre,daily,20/09/2021,78657.76,78657.76,61254.339,61254.339,17403.421,17403.421,
,Bradford - City Centre,daily,21/09/2021,72218.67,72218.67,56239.92972,56239.92972,15978.74028,15978.74028,
,Bradford - City Centre,daily,22/09/2021,100352.84,100352.84,78149.27454,78149.27454,22203.56546,22203.56546,
,Bradford - City Centre,daily,23/09/2021,86828.14,86828.14,67616.98174,67616.98174,19211.15826,19211.15826,
,Bradford - City Centre,daily,24/09/2021,134457.02,134457.02,104707.7349,104707.7349,29749.28508,29749.28508,
,Bradford - City Centre,daily,25/09/2021,140753.96,140753.96,111416.913,111416.913,29337.04704,29337.04704,
,Bradford - City Centre,daily,26/09/2021,40982.47,40982.47,32440.58137,32440.58137,8541.888628,8541.888628,
,Bradford - City Centre,daily,27/09/2021,66490.99,66490.99,51779.52743,51779.52743,14711.46257,14711.46257,
,Bradford - City Centre,daily,27/09/2021,99355.64,99355.64,77372.71,77372.71,21982.93,21982.93,
,Bradford - City Centre,daily,28/09/2021,78736.79,78736.79,61315.88322,61315.88322,17420.90678,17420.90678,
,Bradford - City Centre,daily,29/09/2021,71672.32,71672.32,55814.46237,55814.46237,15857.85763,15857.85763,
,Bradford - City Centre,daily,30/09/2021,68889.73,68889.73,53647.53426,53647.53426,15242.19574,15242.19574,
,Bradford - City Centre,daily,01/10/2021,83620.23,83620.23,66191.44419,66191.44419,17428.78581,17428.78581,
,Bradford - City Centre,daily,01/10/2021,46984.34,46984.34,37191.49444,37191.49444,9792.845564,9792.845564,
,Bradford - City Centre,daily,02/10/2021,55392.01,55392.01,43136.25201,43136.25201,12255.75799,12255.75799,
,Bradford - City Centre,daily,03/10/2021,82944.97,82944.97,64592.98244,64592.98244,18351.98756,18351.98756,
,Bradford - City Centre,daily,04/10/2021,95118.13,95118.13,74072.77018,74072.77018,21045.35982,21045.35982,
,Bradford - City Centre,daily,04/10/2021,74205.65,74205.65,57787.2805,57787.2805,16418.3695,16418.3695,
,Bradford - City Centre,daily,05/10/2021,85627.41,85627.41,66681.91923,66681.91923,18945.49077,18945.49077,
,Bradford - City Centre,daily,06/10/2021,91573.8,91573.8,72487.26859,72487.26859,19086.53141,19086.53141,
,Bradford - City Centre,daily,07/10/2021,63252.86,63252.86,50069.20158,50069.20158,13183.65842,13183.65842,
,Bradford - City Centre,daily,08/10/2021,63600.54,63600.54,49528.60388,49528.60388,14071.93612,14071.93612,
,Bradford - City Centre,daily,09/10/2021,81093.14,81093.14,63150.87905,63150.87905,17942.26095,17942.26095,
,Bradford - City Centre,daily,10/10/2021,75874.67,75874.67,59087.02151,59087.02151,16787.64849,16787.64849,
,Bradford - City Centre,daily,11/10/2021,70609.1,70609.1,54986.48509,54986.48509,15622.61491,15622.61491,
,Bradford - City Centre,daily,11/10/2021,81249.74,81249.74,63272.83052,63272.83052,17976.90948,17976.90948,
,Bradford - City Centre,daily,12/10/2021,57957.53,57957.53,45877.5659,45877.5659,12079.9641,12079.9641,
