Event name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Draley Street Market,daily,16/09/2021,14390.51,14390.51,13219.33478,13219.33478,1171.175223,1171.175223,
,Draley Street Market,daily,17/09/2021,6036.35,6036.35,5545.080159,5545.080159,491.2698407,491.2698407,
,Draley Street Market,daily,18/09/2021,2760.63,2760.63,2535.955443,2535.955443,224.6745567,224.6745567,
,Draley Street Market,daily,19/09/2021,5758.94,5758.94,5289.005912,5289.005912,469.9340879,469.9340879,
,Draley Street Market,daily,20/09/2021,5997.61,5997.61,5508.20025,5508.20025,489.4097498,489.4097498,
,Draley Street Market,daily,20/09/2021,3164.23,3164.23,2906.708357,2906.708357,257.5216427,257.5216427,
,Draley Street Market,daily,21/09/2021,3006.02,3006.02,2761.374317,2761.374317,244.6456827,244.6456827,
,Draley Street Market,daily,22/09/2021,8968.23,8968.23,8238.348379,8238.348379,729.8816211,729.8816211,
,Draley Street Market,daily,23/09/2021,5386.14,5386.14,4947.787661,4947.787661,438.3523387,438.3523387,
,Draley Street Market,daily,24/09/2021,41283.45,41283.45,37923.58619,37923.58619,3359.863809,3359.863809,
,Draley Street Market,daily,25/09/2021,8974.07,8974.07,8241.778745,8241.778745,732.291255,732.291255,
,Draley Street Market,daily,26/09/2021,3583.33,3583.33,3290.92742,3290.92742,292.4025802,292.4025802,
,Draley Street Market,daily,27/09/2021,6045.62,6045.62,5553.595718,5553.595718,492.024282,492.024282,
,Draley Street Market,daily,27/09/2021,6600.07,6600.07,6062.921667,6062.921667,537.1483326,537.1483326,
,Draley Street Market,daily,28/09/2021,11788.98,11788.98,10829.53094,10829.53094,959.4490589,959.4490589,
,Draley Street Market,daily,29/09/2021,6365.69,6365.69,5847.616742,5847.616742,518.0732582,518.0732582,
,Draley Street Market,daily,30/09/2021,9382.95,9382.95,8619.316289,8619.316289,763.6337111,763.6337111,
,Draley Street Market,daily,01/10/2021,9063.89,9063.89,8324.269362,8324.269362,739.6206385,739.6206385,
,Draley Street Market,daily,01/10/2021,4220.58,4220.58,3876.177313,3876.177313,344.4026874,344.4026874,
,Draley Street Market,daily,02/10/2021,6724.91,6724.91,6177.601533,6177.601533,547.308467,547.308467,
,Draley Street Market,daily,03/10/2021,18341.81,18341.81,16849.05725,16849.05725,1492.752752,1492.752752,
,Draley Street Market,daily,04/10/2021,12656.92,12656.92,11626.83343,11626.83343,1030.086571,1030.086571,
,Draley Street Market,daily,04/10/2021,8636.52,8636.52,7933.634679,7933.634679,702.8853206,702.8853206,
,Draley Street Market,daily,05/10/2021,2940.67,2940.67,2701.342843,2701.342843,239.3271567,239.3271567,
,Draley Street Market,daily,06/10/2021,14611.29,14611.29,13418.99711,13418.99711,1192.292894,1192.292894,
,Draley Street Market,daily,07/10/2021,4029.54,4029.54,3700.726329,3700.726329,328.8136713,328.8136713,
,Draley Street Market,daily,08/10/2021,9040.04,9040.04,8304.314104,8304.314104,735.7258958,735.7258958,
,Draley Street Market,daily,09/10/2021,8469.61,8469.61,7780.308691,7780.308691,689.3013088,689.3013088,
,Draley Street Market,daily,10/10/2021,8882.75,8882.75,8159.82519,8159.82519,722.9248101,722.9248101,
,Draley Street Market,daily,11/10/2021,5202.72,5202.72,4779.295343,4779.295343,423.4246566,423.4246566,
,Draley Street Market,daily,11/10/2021,6447.64,6447.64,5922.897221,5922.897221,524.7427793,524.7427793,
,Draley Street Market,daily,12/10/2021,10930.98,10930.98,10039.00333,10039.00333,891.9766686,891.9766686,
,Draley Street Market,daily,13/10/2021,6079.59,6079.59,5583.490617,5583.490617,496.0993831,496.0993831,
,Draley Street Market,daily,14/10/2021,5304.74,5304.74,4873.01242,4873.01242,431.7275796,431.7275796,
,Draley Street Market,daily,15/10/2021,11031.76,11031.76,10133.93748,10133.93748,897.8225216,897.8225216,
,Draley Street Market,daily,16/10/2021,5304.74,5304.74,4873.01242,4873.01242,431.7275796,431.7275796,
,Draley Street Market,daily,17/10/2021,9928.13,9928.13,9120.12668,9120.12668,808.0033205,808.0033205,
,Draley Street Market,daily,18/10/2021,4987.24,4987.24,4581.352237,4581.352237,405.8877634,405.8877634,
,Draley Street Market,daily,18/10/2021,26860.38,26860.38,24668.55161,24668.55161,2191.828388,2191.828388,
,Draley Street Market,daily,19/10/2021,4545.83,4545.83,4174.886654,4174.886654,370.9433463,370.9433463,
,Draley Street Market,daily,20/10/2021,19170.24,19170.24,17610.06527,17610.06527,1560.174733,1560.174733,
,Draley Street Market,daily,21/10/2021,4935.81,4935.81,4534.10788,4534.10788,401.7021201,401.7021201,
,Draley Street Market,daily,22/10/2021,8281.04,8281.04,7607.085507,7607.085507,673.9544927,673.9544927,
,Draley Street Market,daily,23/10/2021,4038.39,4038.39,3709.724629,3709.724629,328.665371,328.665371,
,Draley Street Market,daily,24/10/2021,6138.14,6138.14,5638.585955,5638.585955,499.5540451,499.5540451,
,Draley Street Market,daily,25/10/2021,5636.28,5636.28,5176.355066,5176.355066,459.9249342,459.9249342,
,Draley Street Market,daily,25/10/2021,6680.04,6680.04,6134.943419,6134.943419,545.096581,545.096581,
,Draley Street Market,daily,26/10/2021,16412.7,16412.7,15076.94834,15076.94834,1335.751657,1335.751657,
,Draley Street Market,daily,27/10/2021,15735.98,15735.98,14455.30337,14455.30337,1280.676632,1280.676632,
,Draley Street Market,daily,28/10/2021,9832.86,9832.86,9032.610252,9032.610252,800.2497479,800.2497479,
,Draley Street Market,daily,29/10/2021,25390.52,25390.52,23324.10624,23324.10624,2066.413763,2066.413763,
,Draley Street Market,daily,30/10/2021,6578.12,6578.12,6042.758074,6042.758074,535.3619264,535.3619264,
,Draley Street Market,daily,31/10/2021,21154.27,21154.27,19428.06473,19428.06473,1726.20527,1726.20527,
,Draley Street Market,daily,01/11/2021,5423.67,5423.67,4981.094211,4981.094211,442.575789,442.575789,
,Draley Street Market,daily,01/11/2021,4442.23,4442.23,4080.698011,4080.698011,361.5319894,361.5319894,
,Draley Street Market,daily,01/11/2021,13979.79,13979.79,12842.04133,12842.04133,1137.748674,1137.748674,
,Draley Street Market,daily,02/11/2021,9891.6,9891.6,9086.569683,9086.569683,805.0303174,805.0303174,
,Draley Street Market,daily,03/11/2021,9143.95,9143.95,8399.767363,8399.767363,744.1826369,744.1826369,
,Draley Street Market,daily,04/11/2021,13986.34,13986.34,12848.05825,12848.05825,1138.281747,1138.281747,
,Draley Street Market,daily,05/11/2021,11391.23,11391.23,10461.69657,10461.69657,929.5334349,929.5334349,
,Draley Street Market,daily,06/11/2021,11391.23,11391.23,10461.69657,10461.69657,929.5334349,929.5334349,
,Draley Street Market,daily,07/11/2021,52164.35,52164.35,47918.94145,47918.94145,4245.408552,4245.408552,
,Draley Street Market,daily,08/11/2021,9627.06,9627.06,8843.559336,8843.559336,783.5006639,783.5006639,
,Draley Street Market,daily,08/11/2021,10250.71,10250.71,9416.453426,9416.453426,834.2565737,834.2565737,
,Draley Street Market,daily,09/11/2021,15166.66,15166.66,13932.31762,13932.31762,1234.342383,1234.342383,
,Draley Street Market,daily,10/11/2021,9160.62,9160.62,8415.080671,8415.080671,745.5393289,745.5393289,
,Draley Street Market,daily,11/11/2021,5695.61,5695.61,5230.843691,5230.843691,464.7663095,464.7663095,
,Draley Street Market,daily,12/11/2021,5695.61,5695.61,5230.843691,5230.843691,464.7663095,464.7663095,
,Draley Street Market,daily,13/11/2021,5047.99,5047.99,4637.158083,4637.158083,410.8319172,410.8319172,
,Draley Street Market,daily,14/11/2021,4627.32,4627.32,4250.724415,4250.724415,376.595585,376.595585,
,Draley Street Market,daily,15/11/2021,14388.29,14388.29,13217.29545,13217.29545,1170.994547,1170.994547,
,Draley Street Market,daily,15/11/2021,4579.62,4579.62,4206.906491,4206.906491,372.7135086,372.7135086,
,Draley Street Market,daily,16/11/2021,14040.36,14040.36,12897.68182,12897.68182,1142.678178,1142.678178,
,Draley Street Market,daily,17/11/2021,14543.78,14543.78,13356.99598,13356.99598,1186.784024,1186.784024,
,Draley Street Market,daily,18/11/2021,11042.52,11042.52,10141.44158,10141.44158,901.0784214,901.0784214,
,Draley Street Market,daily,19/11/2021,4355.13,4355.13,4000.686666,4000.686666,354.4433344,354.4433344,
,Draley Street Market,daily,20/11/2021,9251.97,9251.97,8498.996129,8498.996129,752.9738713,752.9738713,
,Draley Street Market,daily,21/11/2021,9229.35,9229.35,8478.217063,8478.217063,751.132937,751.132937,
,Draley Street Market,daily,22/11/2021,13331.03,13331.03,12246.08082,12246.08082,1084.94918,1084.94918,
,Draley Street Market,daily,22/11/2021,8797.38,8797.38,8081.403048,8081.403048,715.9769515,715.9769515,
,Draley Street Market,daily,23/11/2021,11225.62,11225.62,10309.60047,10309.60047,916.0195271,916.0195271,
,Draley Street Market,daily,24/11/2021,5521.26,5521.26,5070.720789,5070.720789,450.5392107,450.5392107,
,Draley Street Market,daily,25/11/2021,4725.78,4725.78,4341.171224,4341.171224,384.6087765,384.6087765,
,Draley Street Market,daily,26/11/2021,4151.62,4151.62,3813.739377,3813.739377,337.8806226,337.8806226,
,Draley Street Market,daily,27/11/2021,9217.74,9217.74,8467.551946,8467.551946,750.1880543,750.1880543,
,Draley Street Market,daily,28/11/2021,3896.69,3896.69,3579.556919,3579.556919,317.1330813,317.1330813,
,Draley Street Market,daily,29/11/2021,8611.14,8611.14,7910.320237,7910.320237,700.819763,700.819763,
,Draley Street Market,daily,29/11/2021,5104.56,5104.56,4688.023841,4688.023841,416.536159,416.536159,
,Draley Street Market,daily,30/11/2021,5756.21,5756.21,5286.498682,5286.498682,469.7113177,469.7113177,
,Draley Street Market,daily,01/12/2021,3784.59,3784.59,3476.580205,3476.580205,308.0097951,308.0097951,
,Draley Street Market,daily,01/12/2021,5744.85,5744.85,5277.303959,5277.303959,467.546041,467.546041,
,Draley Street Market,daily,02/12/2021,9749.25,9749.25,8955.804873,8955.804873,793.4451274,793.4451274,
,Draley Street Market,daily,03/12/2021,8866.21,8866.21,8144.631302,8144.631302,721.5786981,721.5786981,
,Draley Street Market,daily,04/12/2021,5945.97,5945.97,5462.055758,5462.055758,483.914242,483.914242,
,Draley Street Market,daily,05/12/2021,5304.74,5304.74,4871.868994,4871.868994,432.8710064,432.8710064,
,Draley Street Market,daily,06/12/2021,7119.52,7119.52,6538.561501,6538.561501,580.9584988,580.9584988,
,Draley Street Market,daily,06/12/2021,10405.45,10405.45,9558.599873,9558.599873,846.850127,846.850127,
,Draley Street Market,daily,07/12/2021,10020.06,10020.06,9204.574934,9204.574934,815.4850663,815.4850663,
,Draley Street Market,daily,08/12/2021,4746.35,4746.35,4360.067129,4360.067129,386.282871,386.282871,
,Draley Street Market,daily,09/12/2021,7448.2,7448.2,6842.026397,6842.026397,606.1736029,606.1736029,
,Draley Street Market,daily,10/12/2021,4657.82,4657.82,4278.742165,4278.742165,379.077835,379.077835,
,Draley Street Market,daily,11/12/2021,11156.36,11156.36,10245.99214,10245.99214,910.367856,910.367856,
,Draley Street Market,daily,12/12/2021,5881.34,5881.34,5401.417975,5401.417975,479.9220253,479.9220253,
,Draley Street Market,daily,13/12/2021,8384.77,8384.77,7702.373416,7702.373416,682.3965844,682.3965844,
,Draley Street Market,daily,13/12/2021,4601.18,4601.18,4226.711825,4226.711825,374.4681746,374.4681746,
,Draley Street Market,daily,14/12/2021,5322.34,5322.34,4889.18004,4889.18004,433.1599599,433.1599599,
,Draley Street Market,daily,15/12/2021,10506.47,10506.47,9651.398335,9651.398335,855.0716647,855.0716647,
,Draley Street Market,daily,16/12/2021,10024.67,10024.67,9208.809748,9208.809748,815.8602523,815.8602523,
,Draley Street Market,daily,17/12/2021,7067.71,7067.71,6490.979238,6490.979238,576.7307616,576.7307616,
,Draley Street Market,daily,18/12/2021,6210.43,6210.43,5703.653969,5703.653969,506.7760312,506.7760312,
,Draley Street Market,daily,19/12/2021,11156.36,11156.36,10248.39688,10248.39688,907.9631234,907.9631234,
,Draley Street Market,daily,20/12/2021,5978.02,5978.02,5491.497361,5491.497361,486.5226392,486.5226392,
,Draley Street Market,daily,20/12/2021,7563.04,7563.04,6947.520115,6947.520115,615.5198847,615.5198847,
,Draley Street Market,daily,21/12/2021,5818.1,5818.1,5344.59249,5344.59249,473.5075104,473.5075104,
,Draley Street Market,daily,22/12/2021,6621.83,6621.83,6082.910724,6082.910724,538.9192756,538.9192756,
,Draley Street Market,daily,23/12/2021,12159.18,12159.18,11166.98123,11166.98123,992.1987662,992.1987662,
,Draley Street Market,daily,24/12/2021,6849.16,6849.16,6290.263092,6290.263092,558.8969076,558.8969076,
,Draley Street Market,daily,25/12/2021,7793.9,7793.9,7159.591517,7159.591517,634.308483,634.308483,
,Draley Street Market,daily,26/12/2021,6441.47,6441.47,5917.229368,5917.229368,524.2406323,524.2406323,
,Draley Street Market,daily,27/12/2021,6346.05,6346.05,5829.575148,5829.575148,516.474852,516.474852,
,Draley Street Market,daily,27/12/2021,18578.11,18578.11,17066.12591,17066.12591,1511.984086,1511.984086,
,Draley Street Market,daily,28/12/2021,12444.48,12444.48,11431.68291,11431.68291,1012.797089,1012.797089,
,Draley Street Market,daily,29/12/2021,8420.28,8420.28,7733.17845,7733.17845,687.1015502,687.1015502,
,Draley Street Market,daily,30/12/2021,5225.34,5225.34,4798.948097,4798.948097,426.3919032,426.3919032,
,Draley Street Market,daily,31/12/2021,6656.88,6656.88,6115.108171,6115.108171,541.7718285,541.7718285,
,Draley Street Market,daily,01/01/2022,6482.55,6482.55,5954.966062,5954.966062,527.5839383,527.5839383,
,Draley Street Market,daily,01/01/2022,21176.74,21176.74,19453.26577,19453.26577,1723.474233,1723.474233,
,Draley Street Market,daily,02/01/2022,8110.15,8110.15,7450.103432,7450.103432,660.0465677,660.0465677,
,Draley Street Market,daily,03/01/2022,4907.98,4907.98,4508.542831,4508.542831,399.4371686,399.4371686,
,Draley Street Market,daily,03/01/2022,14204.07,14204.07,13045.00658,13045.00658,1159.063418,1159.063418,
,Draley Street Market,daily,04/01/2022,3483.56,3483.56,3199.298731,3199.298731,284.2612688,284.2612688,
,Draley Street Market,daily,05/01/2022,6598.58,6598.58,6061.552931,6061.552931,537.0270686,537.0270686,
,Draley Street Market,daily,06/01/2022,1615.5,1615.5,1484.022132,1484.022132,131.4778679,131.4778679,
,Draley Street Market,daily,07/01/2022,6519.08,6519.08,5988.523059,5988.523059,530.5569414,530.5569414,
,Draley Street Market,daily,08/01/2022,6359.08,6359.08,5841.544698,5841.544698,517.5353017,517.5353017,
,Draley Street Market,daily,09/01/2022,6362.38,6362.38,5844.576127,5844.576127,517.8038731,517.8038731,
,Draley Street Market,daily,10/01/2022,7027.06,7027.06,6453.646311,6453.646311,573.4136892,573.4136892,
,Draley Street Market,daily,10/01/2022,7841.79,7841.79,7201.893694,7201.893694,639.8963057,639.8963057,
,Draley Street Market,daily,11/01/2022,5137.93,5137.93,4719.778294,4719.778294,418.1517064,418.1517064,
,Draley Street Market,daily,12/01/2022,2891.64,2891.64,2656.303162,2656.303162,235.336838,235.336838,
,Draley Street Market,daily,13/01/2022,5534.45,5534.45,5084.027415,5084.027415,450.4225848,450.4225848,
,Draley Street Market,daily,14/01/2022,4769.31,4769.31,4381.158524,4381.158524,388.1514763,388.1514763,
,Draley Street Market,daily,15/01/2022,8000.89,8000.89,7349.735585,7349.735585,651.1544155,651.1544155,
,Draley Street Market,daily,16/01/2022,6849.16,6849.16,6290.263092,6290.263092,558.8969076,558.8969076,
,Draley Street Market,daily,17/01/2022,4963.68,4963.68,4558.639761,4558.639761,405.0402389,405.0402389,
,Draley Street Market,daily,17/01/2022,5578.75,5578.75,5124.722049,5124.722049,454.0279513,454.0279513,
,Draley Street Market,daily,18/01/2022,2891.64,2891.64,2656.303162,2656.303162,235.336838,235.336838,
,Draley Street Market,daily,19/01/2022,4150.84,4150.84,3813.022858,3813.022858,337.8171421,337.8171421,
,Draley Street Market,daily,20/01/2022,14132.85,14132.85,12982.6445,12982.6445,1150.2055,1150.2055,
,Draley Street Market,daily,21/01/2022,6434.16,6434.16,5910.514294,5910.514294,523.6457061,523.6457061,
,Draley Street Market,daily,22/01/2022,10164.4,10164.4,9334.97687,9334.97687,829.4231304,829.4231304,
,Draley Street Market,daily,23/01/2022,7445.52,7445.52,6837.959642,6837.959642,607.5603583,607.5603583,
,Draley Street Market,daily,24/01/2022,17456.38,17456.38,16035.68819,16035.68819,1420.691812,1420.691812,
,Draley Street Market,daily,24/01/2022,2086.46,2086.46,1916.652936,1916.652936,169.8070642,169.8070642,
,Draley Street Market,daily,25/01/2022,3394.5,3394.5,3118.237776,3118.237776,276.2622237,276.2622237,
,Draley Street Market,daily,26/01/2022,1766.61,1766.61,1622.834007,1622.834007,143.7759927,143.7759927,
,Draley Street Market,daily,27/01/2022,20496.33,20496.33,18828.2311,18828.2311,1668.098897,1668.098897,
,Draley Street Market,daily,28/01/2022,13482.08,13482.08,12381.93154,12381.93154,1100.148459,1100.148459,
,Draley Street Market,daily,29/01/2022,10834.71,10834.71,9950.58904,9950.58904,884.12096,884.12096,
,Draley Street Market,daily,30/01/2022,4651.68,4651.68,4273.10187,4273.10187,378.5781296,378.5781296,
,Draley Street Market,daily,31/01/2022,1276.14,1276.14,1172.28103,1172.28103,103.8589702,103.8589702,
,Draley Street Market,daily,31/01/2022,814.88,814.88,748.5607893,748.5607893,66.31921075,66.31921075,
,Draley Street Market,daily,01/02/2022,3139.38,3139.38,2883.880781,2883.880781,255.4992193,255.4992193,
,Draley Street Market,daily,01/02/2022,9099.01,9099.01,8358.484816,8358.484816,740.5251838,740.5251838,
,Draley Street Market,daily,02/02/2022,13299.31,13299.31,12214.07572,12214.07572,1085.234282,1085.234282,
,Draley Street Market,daily,03/02/2022,11105.58,11105.58,10199.35583,10199.35583,906.2241676,906.2241676,
,Draley Street Market,daily,04/02/2022,5649.14,5649.14,5189.383341,5189.383341,459.7566589,459.7566589,
,Draley Street Market,daily,05/02/2022,10209.12,10209.12,9378.248239,9378.248239,830.8717613,830.8717613,
,Draley Street Market,daily,06/02/2022,3139.38,3139.38,2883.880781,2883.880781,255.4992193,255.4992193,
,Draley Street Market,daily,07/02/2022,7992.64,7992.64,7342.157013,7342.157013,650.4829872,650.4829872,
,Draley Street Market,daily,07/02/2022,13527.08,13527.08,12423.25951,12423.25951,1103.820495,1103.820495,
,Draley Street Market,daily,08/02/2022,6954.25,6954.25,6386.777665,6386.777665,567.4723353,567.4723353,
